app_id;is_free_control;price_clean
788010;0;8.19
788020;0;8.19
788040;0;8.19
788050;0;9.75
788100;0;19.99
788120;0;2.99
788150;0;1.99
788180;0;194.99
788190;0;0.99
788200;0;5.69
788210;0;6.59
788240;0;6.59
788250;0;4.99
788270;0;7.99
788310;0;2.99
788320;0;1.99
788330;0;4.99
788350;0;2.99
788390;0;12.49
788410;0;3.99
788420;0;6.99
788480;0;1.59
788490;0;8.19
788500;0;5.49
788510;0;1.99
788520;0;3.99
788610;0;3.29
788630;0;14.99
788640;0;8.19
788670;0;12.49
788690;0;16.79
788700;0;4.99
788720;0;1.59
788730;0;4.99
788740;0;2.99
788750;0;2.99
788760;0;3.99
788800;0;2.99
788810;0;2.39
788820;0;3.99
788870;0;8.19
788890;0;8.79
788900;0;4.99
788930;0;1.99
788960;0;4.99
788970;0;2.99
789010;0;3.99
789050;0;1.59
789090;0;14.99
789130;0;0.99
789150;0;9.99
789160;0;9.99
789200;0;0.49
789210;0;7.99
789220;0;194.99
789260;0;3.62
789280;0;2.99
789290;0;8.99
789380;0;0.79
789450;0;0.99
789480;0;2.39
789490;0;9.99
789500;0;9.99
789510;0;0.79
789550;0;24.5
789570;0;3.99
789580;0;6.59
789600;0;1.99
789610;0;1.59
789660;0;15.79
789680;0;0.99
789700;0;9.75
789710;0;4.99
789720;0;1.59
789730;0;0.99
789740;0;9.75
789750;0;0.99
789760;0;20.99
789770;0;12.49
789780;0;12.49
789820;0;12.49
789830;0;11.75
789840;0;8.19
789880;0;0.59
789890;0;4.99
789900;0;5.99
789910;0;19.99
789920;0;19.99
789930;0;10.79
789940;0;10.79
789950;0;24.99
789960;0;24.99
789980;0;1.99
790020;0;14.99
790030;0;0.79
790050;0;0.99
790060;0;11.99
790070;0;11.99
790080;0;3.99
790100;0;1.59
790120;0;0.99
790170;0;1.99
790230;0;1.99
790250;0;0.79
790260;0;3.99
790290;0;2.99
790300;0;1.99
790350;0;14.79
790360;0;12.99
790390;0;4.99
790410;0;1.59
790430;0;1.59
790540;0;14.99
790550;0;0.99
790570;0;9.99
790610;0;4.99
790630;0;2.99
790680;0;2.99
790700;0;14.99
790730;0;49.99
790740;0;4.99
790760;0;0.99
790800;0;1.49
790810;0;4.99
790820;0;49.99
790840;0;1.99
790850;0;16.49
790860;0;1.99
790890;0;1.99
790900;0;199.99
790930;0;1.99
790950;0;0.79
790960;0;1.99
790970;0;5.69
791000;0;2.39
791050;0;4.99
791140;0;4.99
791160;0;0.99
791180;0;2.39
791190;0;2.39
791200;0;14.79
791240;0;19.99
791260;0;2.39
791290;0;0.79
791320;0;1.99
791330;0;14.99
791380;0;0.99
791390;0;1.59
791430;0;0.99
791500;0;0.99
791570;0;0.99
791590;0;0.79
791600;0;3.99
791620;0;3.99
791630;0;3.99
791700;0;2.99
791720;0;2.99
791740;0;6.59
791750;0;0.99
791760;0;8.19
791770;0;11.99
791790;0;0.99
791800;0;14.79
791880;0;0.99
791950;0;1.99
791960;0;0.99
792000;0;16.79
792040;0;9.5
792070;0;4.99
792080;0;1.99
792100;0;14.79
792120;0;19.5
792160;0;2.99
792190;0;0.79
792230;0;3.99
792290;0;3.99
792300;0;24.5
792320;0;11.99
792340;0;7.39
792350;0;0.79
792370;0;12.49
792380;0;12.49
792400;0;7.99
792470;0;16.99
792550;0;2.99
792560;0;0.99
792610;0;0.99
792650;0;4.99
792660;0;38.99
792670;0;38.99
792680;0;0.79
792710;0;16.79
792720;0;16.79
792750;0;16.79
792760;0;3.99
792770;0;3.99
792800;0;1.59
792810;0;3.99
792820;0;1.59
792850;0;14.99
792860;0;4.99
792870;0;2.99
792880;0;11.99
792900;0;4.99
792910;0;4.99
792920;0;4.99
792930;0;4.99
792940;0;2.53
792970;0;1.59
792990;0;24.99
793000;0;0.99
793010;0;9.99
793030;0;0.99
793060;0;0.79
793080;0;14.99
793100;0;14.99
793130;0;14.99
793170;0;14.99
793180;0;2.99
793190;0;3.29
793200;0;0.99
793210;0;5.99
793220;0;2.39
793250;0;2.99
793260;0;0.79
793280;0;14.0
793310;0;9.99
793320;0;9.99
793350;0;2.99
793370;0;3.99
793400;0;3.99
793410;0;16.79
793440;0;16.79
793450;0;14.99
793460;0;20.99
793480;0;1.99
793510;0;0.79
793560;0;8.19
793570;0;19.5
793600;0;3.29
793620;0;6.99
793630;0;4.99
793640;0;1.99
793660;0;1.99
793670;0;8.19
793690;0;8.19
793760;0;3.29
793820;0;3.99
793830;0;13.95
793850;0;0.99
793880;0;3.99
793900;0;3.99
793940;0;1.19
793970;0;9.99
793980;0;9.99
793990;0;4.99
794030;0;5.69
794040;0;4.99
794050;0;9.99
794180;0;9.99
794190;0;2.99
794210;0;2.99
794230;0;8.19
794240;0;14.79
794260;0;39.99
794270;0;19.99
794300;0;4.99
794350;0;9.75
794390;0;1.0
794420;0;1.0
794480;0;11.79
794490;0;12.49
794530;0;1.99
794540;0;14.79
794550;0;13.99
794570;0;0.79
794580;0;41.99
794630;0;2.99
794640;0;1.99
794650;0;0.99
794700;0;0.99
794750;0;2.39
794760;0;4.99
794780;0;5.69
794800;0;16.49
794830;0;3.99
794850;0;14.99
794860;0;28.89
794930;0;28.89
794940;0;0.89
794950;0;0.99
794960;0;24.5
794990;0;0.99
795040;0;1.99
795050;0;2.99
795100;0;2.99
795110;0;2.99
795120;0;4.99
795160;0;9.99
795220;0;1.59
795230;0;1.59
795310;0;9.75
795320;0;4.99
795420;0;14.79
795440;0;2.99
795480;0;0.79
795490;0;24.5
795510;0;11.79
795550;0;0.99
795570;0;3.99
795580;0;3.99
795610;0;6.99
795680;0;0.99
795760;0;19.99
795910;0;3.99
795920;0;0.99
795940;0;6.99
795950;0;10.79
795960;0;9.75
795990;0;16.79
796030;0;0.79
796050;0;8.19
796060;0;8.19
796070;0;8.19
796080;0;8.19
796090;0;8.19
796100;0;8.19
796110;0;0.99
796130;0;10.79
796140;0;5.99
796260;0;6.99
796300;0;6.99
796320;0;0.99
796330;0;1.59
796340;0;12.49
796350;0;0.99
796360;0;0.99
796370;0;2.99
796440;0;0.99
796460;0;4.99
796480;0;0.99
796490;0;6.99
796500;0;16.79
796510;0;1.99
796520;0;0.99
796530;0;0.99
796580;0;0.99
796590;0;6.59
796600;0;0.79
796620;0;3.29
796640;0;3.99
796710;0;1.99
796760;0;1.59
796770;0;0.79
796780;0;11.99
796790;0;0.99
796800;0;4.99
796840;0;1.59
796860;0;6.59
796900;0;14.99
796920;0;13.99
796930;0;6.99
796940;0;4.4
796950;0;7.99
796980;0;8.19
797020;0;9.99
797040;0;1.59
797060;0;1.99
797070;0;0.99
797090;0;4.99
797110;0;6.59
797190;0;0.99
797300;0;6.99
797310;0;6.99
797330;0;6.99
797340;0;6.99
797350;0;6.99
797400;0;35.1
797410;0;14.79
797420;0;2.99
797440;0;6.99
797450;0;6.99
797520;0;9.74
797550;0;1.04
797570;0;1.99
797610;0;4.99
797620;0;4.99
797710;0;2.99
798140;0;0.79
798170;0;3.99
798180;0;8.19
798190;0;0.99
798200;0;6.59
798240;0;10.39
798290;0;1.99
798300;0;1.99
798330;0;10.79
798460;0;49.99
798480;0;1.99
798490;0;4.49
798510;0;49.99
798560;0;0.99
798590;0;14.79
798610;0;2.69
798630;0;2.69
798650;0;0.99
798670;0;4.99
798680;0;6.89
798710;0;9.99
798720;0;4.99
798780;0;3.99
798810;0;9.99
798830;0;3.99
798840;0;5.89
798850;0;1.99
798960;0;4.99
799070;0;1.99
799080;0;8.99
799110;0;9.75
799120;0;4.99
799180;0;0.49
799210;0;10.79
799260;0;7.99
799270;0;2.39
799310;0;16.49
799340;0;0.99
799360;0;0.99
799420;0;0.99
799430;0;0.99
799470;0;0.99
799500;0;1.99
799510;0;1.59
799530;0;2.99
799540;0;2.99
799560;0;8.19
799570;0;9.99
799590;0;0.79
799600;0;15.99
799610;0;0.99
799620;0;1.99
799640;0;16.79
799660;0;5.69
799670;0;10.79
799730;0;12.49
799770;0;7.99
799800;0;3.99
799810;0;6.49
799840;0;4.99
799870;0;7.79
799890;0;0.99
799910;0;4.99
799920;0;10.99
800030;0;11.79
800050;0;5.89
800080;0;5.89
800120;0;8.19
800130;0;4.99
800170;0;10.79
800180;0;27.99
800190;0;0.79
800200;0;16.79
800240;0;9.99
800270;0;19.99
800280;0;0.99
800290;0;14.99
800300;0;14.99
800310;0;9.75
800320;0;0.99
800330;0;0.99
800350;0;2.99
800380;0;8.19
800390;0;12.49
800490;0;3.29
800510;0;11.99
800530;0;3.29
800550;0;3.29
800560;0;6.89
800580;0;5.89
800600;0;7.79
800620;0;6.89
800640;0;3.99
800650;0;1.59
800670;0;3.99
800680;0;44.1
800690;0;4.99
800710;0;9.99
800720;0;1.59
800820;0;14.79
800830;0;0.99
800840;0;3.99
800860;0;6.99
800910;0;2.99
800930;0;4.99
800980;0;0.79
801010;0;13.29
801020;0;0.99
801040;0;8.19
801060;0;0.99
801080;0;0.99
801150;0;0.99
801180;0;9.99
801210;0;5.89
801250;0;3.99
801260;0;11.79
801280;0;0.99
801290;0;7.79
801330;0;0.99
801340;0;1.99
801370;0;1.99
801380;0;0.79
801390;0;0.79
801400;0;3.99
801410;0;0.79
801420;0;0.79
801480;0;16.79
801490;0;3.29
801500;0;24.5
801550;0;21.99
801600;0;0.99
801630;0;33.99
801660;0;0.79
801700;0;6.99
801750;0;14.79
801770;0;4.99
801780;0;4.99
801800;0;4.99
801870;0;7.99
801880;0;1.59
801890;0;1.99
801900;0;3.99
801940;0;20.99
801950;0;5.69
802040;0;1.99
802060;0;4.99
802070;0;1.4
802080;0;0.79
802090;0;8.19
802120;0;14.99
802130;0;8.19
802160;0;8.19
802180;0;4.99
802190;0;11.99
802210;0;2.5
802260;0;8.19
802270;0;3.99
802300;0;14.99
802310;0;14.99
802320;0;14.99
802330;0;14.99
802340;0;14.99
802360;0;1.99
802390;0;1.99
802400;0;8.19
802450;0;3.99
802480;0;3.29
802490;0;17.49
802530;0;8.19
802550;0;3.99
802600;0;3.99
802650;0;0.99
802660;0;0.99
802690;0;9.99
802720;0;0.99
802730;0;1.99
802740;0;2.98
802780;0;1.99
802850;0;10.79
802870;0;24.5
802880;0;11.59
802890;0;17.09
802900;0;14.79
802920;0;0.99
803020;0;8.74
803040;0;12.99
803050;0;29.99
803060;0;29.99
803080;0;0.99
803110;0;0.99
803130;0;4.99
803140;0;4.99
803150;0;4.99
803260;0;4.99
803270;0;3.99
803280;0;4.99
803290;0;2.99
803310;0;4.99
803320;0;0.99
803330;0;29.99
803390;0;1.99
803500;0;1.99
803520;0;0.79
803570;0;3.99
803590;0;1.59
803600;0;39.99
803640;0;12.79
803720;0;8.19
803750;0;14.79
803760;0;5.69
803780;0;3.99
803800;0;5.69
803830;0;12.49
803840;0;2.39
803850;0;3.99
803870;0;1.99
803890;0;19.99
803920;0;0.75
803940;0;0.79
803960;0;3.99
803980;0;9.99
804000;0;3.99
804010;0;24.99
804070;0;24.99
804120;0;0.99
804130;0;1.99
804210;0;0.49
804230;0;7.79
804290;0;0.99
804330;0;0.99
804350;0;4.99
804400;0;2.99
804430;0;6.89
804440;0;24.5
804460;0;2.99
804490;0;24.99
804530;0;9.99
804540;0;9.99
804560;0;9.99
804600;0;0.99
804610;0;6.59
804620;0;1.99
804680;0;8.19
804700;0;8.11
804730;0;7.99
804830;0;1.59
804850;0;24.5
804860;0;34.99
804870;0;11.99
804900;0;1.99
804970;0;0.99
804990;0;8.19
805000;0;8.19
805010;0;8.19
805020;0;8.19
805030;0;8.19
805040;0;8.19
805070;0;9.75
805090;0;0.49
805120;0;4.99
805160;0;4.99
805270;0;14.49
805320;0;0.79
805330;0;6.59
805340;0;4.99
805350;0;0.99
805360;0;0.99
805370;0;1.99
805380;0;1.99
805400;0;1.99
805420;0;2.99
805470;0;0.79
805480;0;0.79
805500;0;0.99
805520;0;14.79
805540;0;14.79
805550;0;39.99
805590;0;4.99
805610;0;5.99
805660;0;19.99
805690;0;0.99
805710;0;9.99
805720;0;0.79
805760;0;19.5
805770;0;10.99
805790;0;2.79
805800;0;0.79
805820;0;0.99
805840;0;0.99
805870;0;24.5
805880;0;0.99
805890;0;0.99
805900;0;3.99
805920;0;5.19
805940;0;0.99
805950;0;4.99
805980;0;1.63
805990;0;1.63
806020;0;0.99
806100;0;0.99
806140;0;0.99
806150;0;2.99
806160;0;0.99
806180;0;2.99
806230;0;5.69
806240;0;0.99
806300;0;2.39
806330;0;2.95
806360;0;3.99
806470;0;1.99
806480;0;0.99
806490;0;12.49
806530;0;9.75
806540;0;0.79
806550;0;3.99
806580;0;3.99
806600;0;2.39
806610;0;0.99
806650;0;0.99
806670;0;0.99
806720;0;9.99
806740;0;5.99
806750;0;5.99
806760;0;5.99
806770;0;6.59
806800;0;6.59
806830;0;9.99
806840;0;3.99
806850;0;1.99
806860;0;0.79
806880;0;1.99
806900;0;8.99
806910;0;13.29
806930;0;9.99
806940;0;1.99
806950;0;33.99
806960;0;15.79
806970;0;1.59
806990;0;3.99
807060;0;4.99
807070;0;3.99
807120;0;2.99
807140;0;5.89
807230;0;2.99
807310;0;4.99
807340;0;0.99
807430;0;0.79
807570;0;8.19
807690;0;3.29
807730;0;4.99
807810;0;4.99
807840;0;2.99
807870;0;8.19
807900;0;8.19
807920;0;8.19
807980;0;8.99
807990;0;19.99
808010;0;17.0
808020;0;0.99
808080;0;1.99
808090;0;0.74
808100;0;4.99
808120;0;0.74
808130;0;0.79
808160;0;8.19
808190;0;2.99
808210;0;5.99
808220;0;12.49
808360;0;4.99
808450;0;0.87
808540;0;0.99
808610;0;0.99
808770;0;8.99
808800;0;12.49
808870;0;3.99
808880;0;3.99
808910;0;9.75
808960;0;9.75
808980;0;14.99
808990;0;5.89
809000;0;4.99
809020;0;11.99
809040;0;3.99
809050;0;2.99
809060;0;19.99
809070;0;0.99
809080;0;5.99
809090;0;19.99
809140;0;12.49
809180;0;0.99
809200;0;7.39
809210;0;9.99
809220;0;10.79
809230;0;28.99
809240;0;4.49
809270;0;16.79
809280;0;16.79
809310;0;17.49
809320;0;2.99
809330;0;0.99
809340;0;2.99
809360;0;8.19
809380;0;8.19
809410;0;9.99
809430;0;9.99
809440;0;11.99
809450;0;194.99
809460;0;1.99
809470;0;0.79
809490;0;5.89
809500;0;1.99
809530;0;9.99
809540;0;10.79
809550;0;10.79
809570;0;16.79
809580;0;3.99
809610;0;2.99
809640;0;2.99
809700;0;1.99
809720;0;19.99
809730;0;19.99
809760;0;4.99
809770;0;10.79
809780;0;10.79
809790;0;3.99
809800;0;10.79
809830;0;0.79
809840;0;17.99
809850;0;2.79
809870;0;9.99
809880;0;19.99
809890;0;29.99
809900;0;2.99
809950;0;7.99
809960;0;7.99
810000;0;2.99
810030;0;2.99
810040;0;12.25
810050;0;6.59
810060;0;6.59
810080;0;1.59
810190;0;7.39
810220;0;1.99
810250;0;3.99
810330;0;2.99
810340;0;4.99
810360;0;20.99
810420;0;1.59
810450;0;11.79
810460;0;0.79
810470;0;3.44
810500;0;19.99
810510;0;6.89
810540;0;6.89
810590;0;8.19
810610;0;2.99
810630;0;4.99
810640;0;14.99
810650;0;2.39
810660;0;7.39
810670;0;0.89
810680;0;1.99
810700;0;8.99
810720;0;2.99
810740;0;2.99
810770;0;0.99
810780;0;6.59
810800;0;3.99
811030;0;3.99
811040;0;3.99
811070;0;11.49
811080;0;8.19
811090;0;8.19
811110;0;2.39
811160;0;8.99
811180;0;8.99
811190;0;0.99
811250;0;0.99
811270;0;1.94
811290;0;1.99
811310;0;1.99
811320;0;20.99
811360;0;0.99
811440;0;10.99
811450;0;1.59
811480;0;8.19
811500;0;8.19
811550;0;10.79
811630;0;10.79
811640;0;0.99
811720;0;4.99
811750;0;4.99
811760;0;4.99
811790;0;3.29
811850;0;1.59
811870;0;12.49
811880;0;8.17
811890;0;7.39
811910;0;1.99
811940;0;3.97
811950;0;0.55
811970;0;9.75
812020;0;9.75
812040;0;25.13
812060;0;4.99
812070;0;19.5
812100;0;1.99
812110;0;1.99
812140;0;1.99
812160;0;16.49
812170;0;2.49
812190;0;16.79
812360;0;4.99
812380;0;9.75
812390;0;6.99
812410;0;1.49
812430;0;4.99
812450;0;0.99
812550;0;16.79
812560;0;9.99
812580;0;8.19
812590;0;8.19
812610;0;10.79
812650;0;8.19
812740;0;2.99
812770;0;0.77
812780;0;0.77
812840;0;8.99
812850;0;0.99
812860;0;0.99
812870;0;20.99
812890;0;15.0
812900;0;3.29
812910;0;3.29
812930;0;16.66
812940;0;0.79
812960;0;12.49
812980;0;2.39
813020;0;2.39
813030;0;2.99
813080;0;2.99
813110;0;8.99
813170;0;6.66
813200;0;6.66
813230;0;24.5
813250;0;3.99
813260;0;0.99
813300;0;8.99
813310;0;18.99
813370;0;10.99
813400;0;1.59
813450;0;12.79
813480;0;9.75
813530;0;9.99
813540;0;4.99
813590;0;9.99
813630;0;6.79
813650;0;8.19
813700;0;9.99
813730;0;1.59
813780;0;1.59
813860;0;1.59
813920;0;3.99
813930;0;19.99
813970;0;0.79
814000;0;59.99
814010;0;0.99
814020;0;2.99
814030;0;14.99
814140;0;1.59
814200;0;0.49
814210;0;1.59
814230;0;6.59
814300;0;3.99
814320;0;0.79
814330;0;0.79
814340;0;1.59
814360;0;2.95
814370;0;19.99
814380;0;59.99
814400;0;24.99
814420;0;2.39
814510;0;1.99
814530;0;4.87
814540;0;4.99
814550;0;4.99
814560;0;2.39
814570;0;3.99
814580;0;3.99
814590;0;4.99
814600;0;6.99
814610;0;6.99
814620;0;4.99
814630;0;4.99
814640;0;4.99
814650;0;8.79
814660;0;7.99
814680;0;19.99
814710;0;1.5
814730;0;11.79
814740;0;16.79
814770;0;0.59
814790;0;0.59
814800;0;0.59
814870;0;8.19
814880;0;3.99
814890;0;1.59
814900;0;3.99
814940;0;3.99
814990;0;9.75
815000;0;6.99
815010;0;0.99
815040;0;0.99
815070;0;3.99
815080;0;0.99
815100;0;0.79
815110;0;3.99
815150;0;4.99
815170;0;7.79
815200;0;7.79
815210;0;1.59
815290;0;8.19
815300;0;3.29
815320;0;3.99
815360;0;6.59
815370;0;6.92
815390;0;0.49
815440;0;16.79
815450;0;9.99
815480;0;2.99
815540;0;8.19
815550;0;8.19
815560;0;8.19
815570;0;8.19
815580;0;8.19
815620;0;2.99
815630;0;9.75
815730;0;0.79
815740;0;0.79
815780;0;9.99
815800;0;3.99
815830;0;0.99
815840;0;8.19
815860;0;2.99
815940;0;2.99
815950;0;0.55
815970;0;0.55
816000;0;0.55
816030;0;4.99
816060;0;0.79
816070;0;0.79
816080;0;1.99
816090;0;4.49
816150;0;3.99
816160;0;9.9
816170;0;2.99
816180;0;0.99
816190;0;1.99
816200;0;1.99
816250;0;0.99
816270;0;4.99
816280;0;0.79
816340;0;12.49
816380;0;4.99
816400;0;0.79
816410;0;3.99
816430;0;9.75
816490;0;2.99
816500;0;3.99
816550;0;1.59
816570;0;1.59
816580;0;9.99
816600;0;9.99
816630;0;3.99
816650;0;0.79
816670;0;5.89
816710;0;7.79
816720;0;9.99
816730;0;8.19
816760;0;1.01
816770;0;0.99
816830;0;0.79
816840;0;1.59
816850;0;18.49
816870;0;2.39
816930;0;0.79
816990;0;8.99
817020;0;29.99
817110;0;0.99
817120;0;0.99
817150;0;0.99
817160;0;9.75
817200;0;3.29
817220;0;3.29
817230;0;4.99
817250;0;0.49
817390;0;0.79
817410;0;4.99
817440;0;3.99
817460;0;11.99
817470;0;3.99
817510;0;4.99
817530;0;2.99
817540;0;19.99
817600;0;19.99
817610;0;2.99
817620;0;4.99
817630;0;4.99
817640;0;4.99
817660;0;5.69
817680;0;1.99
817710;0;9.99
817720;0;8.19
817770;0;4.99
817800;0;4.99
817820;2018-03-30;4.99
817840;0;16.79
817860;0;6.59
817890;0;2.99
817920;0;13.99
817950;0;1.59
817970;0;3.99
817980;0;3.29
818010;0;12.79
818030;0;2.39
818050;0;1.59
818060;0;7.89
818070;0;16.79
818090;0;16.79
818140;0;4.99
818150;0;7.99
818210;0;12.49
818220;0;3.99
818240;0;2.39
818320;0;39.99
818350;0;2.99
818360;0;6.89
818370;0;1.99
818380;0;9.99
818400;0;8.19
818410;0;1.99
818420;0;0.79
818430;0;0.79
818440;0;1.99
818480;0;0.79
818500;0;1.99
818520;0;1.99
818530;0;0.99
818570;0;0.99
818580;0;0.99
818590;0;12.49
818610;0;16.79
818630;0;16.79
818640;0;1.99
818650;0;4.99
818670;0;7.99
818720;0;7.99
818730;0;0.99
818790;0;1.59
818800;0;3.29
818830;0;2.39
818860;0;12.99
818890;0;9.99
818910;0;9.99
818940;0;12.99
818950;0;6.59
818960;0;7.39
818990;0;1.4
819020;0;59.99
819030;0;59.99
819040;0;3.29
819060;0;1.59
819070;0;9.99
819090;0;4.99
819160;0;1.99
819190;0;29.99
819210;0;7.99
819220;0;5.99
819230;0;1.99
819260;0;1.99
819270;0;2.39
819280;0;2.39
819330;0;6.59
819370;0;3.29
819440;0;3.29
819460;0;3.29
819470;0;3.99
819480;0;9.99
819510;0;41.99
819520;0;7.45
819550;0;3.99
819560;0;0.79
819630;0;8.19
819640;0;2.99
819650;0;1.99
819660;0;3.99
819670;0;3.99
819730;0;0.79
819740;0;5.69
819780;0;1.59
819800;0;3.29
819870;0;2.39
819880;0;2.99
819940;0;6.59
819950;0;0.99
819980;0;13.49
820020;0;19.99
820030;0;4.99
820040;0;4.99
820070;0;19.99
820170;0;1.59
820240;0;0.99
820250;0;8.19
820300;0;4.99
820310;0;1.59
820320;0;0.79
820380;0;0.99
820460;0;0.99
820480;0;16.79
820500;0;29.99
820520;0;19.99
820530;0;7.39
820540;0;16.79
820570;0;5.99
820600;0;9.99
820610;0;9.99
820620;0;4.99
820630;0;24.5
820640;0;10.79
820660;0;1.99
820680;0;7.99
820690;0;1.78
820700;0;0.99
820710;0;0.99
820730;0;10.79
820760;0;2.49
820780;0;1.59
820830;0;3.99
820840;0;8.19
820880;0;7.39
820900;0;1.99
820910;0;8.99
820950;0;1.59
821020;0;1.59
821060;0;2.39
821100;0;8.99
821120;0;4.99
821180;0;14.79
821190;0;6.59
821230;0;8.19
821250;0;22.99
821260;0;0.79
821320;0;1.99
821330;0;0.99
821360;0;4.99
821370;0;28.99
821390;0;1.99
821400;0;1.99
821410;0;0.99
821430;0;0.99
821440;0;9.75
821480;0;0.79
821490;0;0.79
821500;0;2.99
821520;0;9.99
821550;0;4.99
821560;0;9.99
821570;0;3.99
821640;0;19.9
821720;0;1.99
821760;0;1.99
821770;0;1.99
821780;0;0.99
821790;0;0.99
821820;0;11.79
821840;0;4.99
821850;0;0.99
821860;0;0.99
821870;0;16.79
821880;0;16.79
821890;0;22.99
821910;0;0.99
821920;0;4.99
822030;0;4.99
822040;0;9.99
822070;0;0.99
822130;0;9.99
822140;0;4.99
822150;0;3.99
822190;0;3.99
822250;0;0.79
822310;0;0.79
822440;0;2.99
822450;0;1.59
822460;0;9.99
822470;0;0.79
822510;0;16.79
822530;0;16.79
822540;0;3.99
822640;0;14.79
822650;0;9.75
822660;0;4.99
822680;0;0.79
822720;0;4.99
822740;0;1.99
822750;0;1.59
822760;0;28.99
822800;0;5.99
822810;0;4.99
822830;0;4.99
822840;0;6.59
822870;0;14.99
822900;0;9.99
822910;0;0.79
822920;0;8.19
822930;0;9.99
822970;0;1.59
822990;0;9.99
823040;0;10.79
823100;0;24.5
823160;0;3.29
823180;0;1.59
823210;0;1.59
823230;0;34.95
823280;0;2.39
823290;0;1.99
823310;0;3.99
823320;0;8.99
823330;0;9.75
823340;0;4.99
823350;0;4.99
823360;0;24.5
823370;0;0.99
823500;0;28.99
823510;0;1.99
823530;0;0.99
823580;0;2.99
823590;0;2.99
823610;0;9.99
823640;0;4.99
823650;0;0.99
823670;0;0.79
823690;0;4.99
823700;0;3.99
823770;0;0.99
823800;0;2.99
823820;0;2.99
823840;0;8.19
823900;0;4.99
823910;0;8.19
823920;0;1.99
823940;0;16.79
823950;0;24.99
824000;0;19.99
824070;0;20.99
824090;0;9.99
824110;0;9.99
824170;0;8.79
824190;0;0.99
824200;0;9.75
824250;0;0.99
824260;0;3.99
824270;0;8.19
824280;0;19.99
824400;0;3.99
824420;0;3.99
824430;0;0.79
824440;0;2.39
824450;0;6.24
824460;0;9.99
824470;0;8.19
824520;0;1.3
824540;0;1.3
824550;0;49.99
824570;0;14.99
824580;0;0.99
824600;0;19.5
824620;0;1.99
824640;0;9.99
824690;0;9.99
824720;0;14.79
824760;0;6.89
824770;0;0.99
824830;0;19.99
824840;0;19.99
824850;0;9.99
824900;0;4.99
825000;0;3.99
825060;0;16.99
825100;0;0.79
825110;0;0.79
825160;0;2.99
825210;0;2.99
825240;0;0.79
825300;0;16.79
825310;0;4.99
825320;0;9.75
825350;0;0.99
825370;0;2.99
825450;0;0.99
825480;0;2.39
825500;0;14.99
825550;0;3.99
825610;0;0.99
825620;0;0.79
825630;0;5.99
825730;0;4.99
825970;0;4.99
826000;0;3.99
826010;0;0.99
826020;0;8.19
826030;0;0.99
826040;0;8.19
826050;0;4.99
826160;0;0.99
826170;0;3.99
826180;0;8.19
826300;0;0.79
826370;0;8.19
826380;0;8.19
826390;0;8.19
826420;0;8.19
826430;0;8.19
826440;0;8.19
826450;0;0.79
826460;0;3.99
826470;0;10.79
826540;0;16.79
826550;0;3.99
826590;0;3.99
826600;0;1.61
826610;0;1.61
826630;0;29.99
826640;0;29.99
826660;0;4.99
826740;0;14.99
826940;0;24.99
827000;0;4.99
827050;0;4.99
827100;0;1.99
827110;0;1.99
827120;0;2.99
827130;0;2.99
827210;0;2.99
827270;0;1.99
827280;0;45.99
827290;0;3.99
827330;0;9.99
827360;0;9.99
827410;0;1.59
827420;0;1.99
827450;0;4.99
827460;0;4.99
827530;0;0.79
827540;0;0.9
827560;0;4.99
827590;0;0.99
827610;0;1.69
827640;0;0.49
827770;0;4.99
827780;0;2.99
827830;0;6.89
827880;0;12.49
827900;0;1.99
827920;0;13.79
827940;0;11.79
827950;0;0.99
828070;0;16.79
828080;0;0.99
828090;0;0.79
828100;0;0.79
828150;0;0.99
828160;0;3.99
828220;0;3.99
828230;0;0.99
828240;0;6.14
828250;0;4.99
828270;0;2.39
828320;0;7.99
828350;0;3.99
828380;0;8.19
828410;0;9.99
828420;0;2.39
828440;0;4.99
828470;0;4.99
828480;0;3.99
828520;0;7.99
828540;0;0.99
828550;0;9.99
828570;0;9.99
828580;0;4.87
828590;0;2.39
828600;0;2.99
828640;0;8.19
828660;0;11.99
828680;0;8.19
828710;0;3.29
828730;0;8.19
828740;0;16.49
828760;0;4.99
828770;0;8.19
828800;0;24.9
828860;0;22.99
828890;0;0.99
828900;0;12.79
828910;0;0.55
828950;0;8.19
828960;0;0.99
828970;0;2.39
829040;0;2.39
829080;0;0.99
829110;0;39.99
829120;0;39.99
829210;0;10.99
829260;0;0.99
829280;0;14.99
829300;0;2.99
829370;0;0.99
829490;0;1.99
829560;0;2.39
829590;0;2.99
829610;0;2.99
829630;0;8.99
829660;0;11.59
829720;0;3.29
829750;0;2.99
829780;0;4.99
829940;0;0.99
829980;0;0.99
830360;0;0.99
830370;0;14.99
830410;0;8.19
830430;0;2.39
830490;0;1.99
830500;0;2.99
830510;0;1.99
830520;0;1.99
830580;0;3.99
830590;0;0.99
830620;0;8.19
830630;0;0.99
830640;0;0.99
830710;0;4.99
830750;0;4.99
830810;0;0.99
830820;0;15.79
830850;0;38.99
830980;0;1.99
831050;0;19.99
831060;0;0.99
831070;0;8.19
831090;0;3.29
831110;0;9.75
831120;0;1.99
831260;0;1.99
831350;0;4.99
831450;0;2.39
831460;0;1.59
831470;0;0.79
831540;0;2.99
831560;0;69.99
831570;0;0.79
831650;0;12.99
831660;0;24.99
831670;0;0.99
